Name,Scandinavian,Contemporary,Traditional,Hampton,Farmhouse,Industrial,Modern
560.jpg,0,0,0,0,0,0,1
8519.jpg,0,0,1,0,0,0,0
1804.jpg,0,0,1,0,0,0,0
6213.jpg,1,0,0,0,0,0,1
898.jpg,0,0,0,0,1,0,0
8961.jpg,0,0,1,0,1,0,0
6510.jpg,0,0,0,0,0,0,1
5255.jpg,0,0,0,0,0,0,1
4600.jpg,0,1,0,0,0,0,0
8853.jpg,0,0,1,0,0,0,0
4552.jpg,0,1,0,0,0,0,0
8602.jpg,0,1,0,0,0,0,0
4899.jpg,0,0,1,0,1,0,0
2830.jpg,0,0,0,0,0,1,1
6892.jpg,1,0,0,0,0,0,1
2109.jpg,1,0,0,0,0,0,0
6310.jpg,0,0,0,0,0,0,1
3704.jpg,0,0,0,0,0,0,0
2555.jpg,0,0,0,0,0,0,1
2279.jpg,0,1,0,0,0,0,0
1112.jpg,0,0,0,0,1,0,0
4216.jpg,0,1,0,0,0,1,0
8813.jpg,0,0,0,0,0,0,0
5172.jpg,0,1,0,0,0,0,1
4995.jpg,0,0,0,0,0,0,1
3247.jpg,0,1,0,0,0,0,0
1970.jpg,0,1,0,0,0,0,0
3152.jpg,0,1,0,0,0,0,0
8144.jpg,0,0,1,0,0,0,0
173.jpg,0,0,0,0,0,0,1
8402.jpg,0,0,0,0,1,0,0
971.jpg,0,0,0,0,1,0,0
6668.jpg,0,0,0,0,0,0,0
8930.jpg,0,0,1,0,0,0,0
6132.jpg,0,0,0,0,1,0,0
299.jpg,0,0,0,0,0,0,1
2646.jpg,0,0,0,0,0,0,1
2800.jpg,0,0,0,0,1,1,1
3699.jpg,0,0,0,0,0,1,0
8748.jpg,0,0,0,0,0,0,1
6700.jpg,0,0,0,0,1,0,0
602.jpg,0,0,0,0,1,0,0
5787.jpg,0,0,0,0,0,0,1
4279.jpg,0,1,0,0,0,0,0
6003.jpg,0,1,0,0,0,0,0
7.jpg,0,0,1,0,0,0,0
2535.jpg,0,0,0,0,0,1,0
5627.jpg,0,1,0,0,0,0,0
8756.jpg,0,0,1,0,1,0,0
6867.jpg,1,0,0,0,0,0,1
3414.jpg,0,1,0,0,0,0,0
3417.jpg,0,0,0,0,0,0,1
2033.jpg,0,0,0,0,0,0,1
4446.jpg,0,0,0,0,0,0,1
7841.jpg,0,0,1,0,0,0,0
532.jpg,0,0,0,0,1,0,0
5025.jpg,1,0,0,0,0,0,1
3243.jpg,0,0,0,0,0,0,1
2016.jpg,0,0,0,0,0,0,1
1400.jpg,0,0,1,0,1,0,0
1847.jpg,0,0,0,0,1,0,0
5111.jpg,1,0,0,0,1,0,1
3659.jpg,0,0,0,0,0,0,1
208.jpg,0,0,0,0,0,0,1
7279.jpg,0,0,0,0,1,0,0
3057.jpg,0,0,0,0,0,1,0
1767.jpg,0,0,0,1,1,0,0
896.jpg,0,0,0,0,1,0,0
6541.jpg,0,0,0,0,0,0,1
5585.jpg,0,1,0,0,0,0,0
7870.jpg,0,1,0,0,0,0,0
4719.jpg,1,0,0,0,0,0,1
5438.jpg,0,0,0,0,0,0,1
6497.jpg,0,0,0,0,0,0,1
6186.jpg,0,0,1,0,0,0,0
587.jpg,0,0,0,1,0,0,0
8796.jpg,0,0,1,0,1,0,0
5389.jpg,0,1,0,0,0,0,0
6386.jpg,0,0,0,0,0,0,1
2159.jpg,0,0,0,0,0,1,0
8200.jpg,0,1,0,0,0,0,0
8413.jpg,0,0,0,0,1,0,0
1163.jpg,0,0,0,0,1,0,0
1220.jpg,0,0,0,0,1,0,0
3151.jpg,0,0,0,0,0,0,0
7473.jpg,1,0,0,0,0,0,1
4990.jpg,0,1,0,0,0,0,1
4139.jpg,0,1,0,0,0,1,0
3115.jpg,0,0,0,0,1,0,0
4343.jpg,0,1,0,0,0,0,0
951.jpg,0,0,0,1,0,0,1
6952.jpg,0,0,0,0,0,0,1
8493.jpg,0,0,0,0,0,0,0
8055.jpg,0,0,0,0,0,0,0
5733.jpg,0,0,0,0,1,0,1
1314.jpg,0,0,0,0,0,0,0
983.jpg,0,0,1,0,1,0,0
6241.jpg,0,0,0,0,0,0,1
3420.jpg,0,0,0,0,0,0,0
6841.jpg,1,0,0,0,0,0,1
1492.jpg,1,0,0,0,0,0,0
7197.jpg,1,0,0,0,0,0,1
8433.jpg,0,1,0,0,0,0,0
4339.jpg,0,0,0,0,0,0,0
768.jpg,0,0,0,0,0,0,0
4588.jpg,0,0,0,0,0,0,1
1686.jpg,0,0,1,0,0,0,0
4149.jpg,0,1,0,0,0,0,0
4566.jpg,0,0,0,0,0,0,1
5716.jpg,0,1,0,0,0,0,0
2249.jpg,0,0,0,0,0,0,0
5572.jpg,0,1,0,0,0,0,0
4123.jpg,0,1,0,0,0,0,0
5039.jpg,0,0,0,0,0,0,1
8204.jpg,0,0,1,0,0,0,0
3798.jpg,0,0,0,0,0,0,1
5835.jpg,0,0,0,0,0,0,1
4814.jpg,0,0,0,0,0,0,1
5121.jpg,0,0,0,0,0,0,1
4749.jpg,0,0,0,0,0,0,1
737.jpg,0,0,0,0,0,0,0
3701.jpg,0,1,0,0,0,0,0
913.jpg,0,0,0,0,1,0,0
8491.jpg,0,0,0,0,0,0,1
1910.jpg,1,0,0,0,0,0,0
3623.jpg,0,0,0,0,0,1,0
4973.jpg,0,0,0,0,0,0,1
330.jpg,1,0,0,0,0,0,0
2478.jpg,0,0,0,0,1,1,0
639.jpg,0,0,0,0,1,0,0
4658.jpg,0,0,0,0,0,0,1
188.jpg,0,0,0,0,1,0,0
8693.jpg,0,0,0,0,0,0,1
5555.jpg,0,0,0,0,0,0,1
7755.jpg,0,0,1,0,0,0,0
5565.jpg,0,0,0,0,0,0,1
1017.jpg,0,0,0,0,1,0,1
7658.jpg,0,0,0,0,1,0,0
2858.jpg,0,0,0,0,0,0,1
6208.jpg,1,0,0,0,0,0,1
3821.jpg,0,0,0,0,0,1,0
7586.jpg,0,0,0,0,0,0,1
2963.jpg,0,1,0,0,0,0,0
4833.jpg,0,0,0,0,0,0,1
7998.jpg,0,0,0,0,1,0,0
1636.jpg,0,1,0,0,1,0,0
7578.jpg,0,0,1,0,0,0,0
3827.jpg,0,0,0,0,0,1,1
8124.jpg,0,0,0,0,1,0,0
7020.jpg,1,0,0,0,0,0,1
4916.jpg,0,1,0,0,0,0,0
4372.jpg,0,0,0,0,1,0,0
6087.jpg,0,0,0,0,0,0,1
6771.jpg,0,0,0,1,0,0,0
6404.jpg,0,0,0,0,0,0,1
6655.jpg,0,0,0,0,0,0,0
3789.jpg,0,1,0,0,0,0,0
8117.jpg,0,0,1,0,1,0,0
7614.jpg,0,0,0,0,0,0,1
8941.jpg,0,0,0,0,0,0,0
4024.jpg,0,0,0,0,0,1,0
4878.jpg,0,1,0,0,0,0,0
6912.jpg,0,0,0,0,0,0,1
7305.jpg,0,0,0,0,0,0,1
877.jpg,0,0,0,0,1,0,0
753.jpg,0,0,1,0,0,0,0
1621.jpg,0,0,0,0,1,0,0
7723.jpg,0,0,0,0,0,0,1
1145.jpg,0,0,0,0,1,0,0
2585.jpg,0,0,0,0,0,0,1
4276.jpg,0,1,0,0,0,0,0
4707.jpg,1,0,0,0,0,0,1
8450.jpg,0,0,1,0,0,0,0
7500.jpg,1,0,0,0,0,0,0
712.jpg,0,0,0,0,1,0,0
6353.jpg,0,1,0,0,0,0,0
1732.jpg,0,0,0,1,0,0,0
3940.jpg,0,0,0,0,0,0,0
7174.jpg,0,0,0,0,0,0,1
5187.jpg,0,0,0,0,0,0,1
6194.jpg,1,0,0,0,0,0,1
2100.jpg,0,0,0,0,0,1,0
5553.jpg,0,0,0,0,0,0,1
5325.jpg,1,0,0,0,0,0,0
553.jpg,0,0,1,0,0,0,0
8283.jpg,0,0,1,0,1,0,0
3237.jpg,1,1,0,0,0,1,0
6726.jpg,0,0,0,0,0,0,1
5133.jpg,1,0,0,0,0,0,0
1747.jpg,0,0,1,0,0,0,0
1590.jpg,0,0,0,0,1,0,0
342.jpg,1,0,0,0,0,0,0
4416.jpg,0,0,0,0,0,0,1
4615.jpg,0,1,1,0,0,0,0
2503.jpg,0,1,0,0,0,0,0
5931.jpg,1,0,0,0,0,0,1
7682.jpg,0,0,1,0,0,0,0
5729.jpg,0,0,0,0,0,0,1
6999.jpg,0,0,0,0,0,0,1
3537.jpg,0,0,0,0,0,1,0
5809.jpg,0,0,0,0,0,0,1
6617.jpg,0,0,0,0,1,0,0
824.jpg,0,0,0,0,1,0,0
1938.jpg,0,0,0,0,0,0,0
937.jpg,0,0,0,1,0,0,0
2575.jpg,0,0,0,0,0,1,0
1070.jpg,1,0,0,0,0,0,0
7589.jpg,0,0,0,0,0,0,0
5754.jpg,0,0,0,0,0,0,0
3641.jpg,0,1,0,0,0,0,0
1016.jpg,0,0,0,0,1,0,0
2059.jpg,0,0,0,0,0,0,1
5933.jpg,0,0,0,0,0,0,1
5635.jpg,0,1,0,0,0,0,0
2340.jpg,0,1,0,0,0,1,0
8439.jpg,0,0,0,0,1,0,0
8571.jpg,0,0,1,0,1,0,0
5584.jpg,0,0,0,0,0,0,1
4766.jpg,0,0,0,0,0,0,1
764.jpg,0,0,0,0,0,0,0
4618.jpg,0,1,0,0,0,0,0
1486.jpg,0,0,1,0,1,0,0
3070.jpg,0,1,0,0,0,0,0
4254.jpg,1,0,0,0,0,0,1
8794.jpg,0,0,0,0,0,0,0
6680.jpg,0,0,0,0,0,0,1
1173.jpg,0,0,0,1,1,0,0
6228.jpg,1,0,0,0,0,0,1
5277.jpg,0,1,0,0,0,0,0
2908.jpg,0,0,0,0,0,1,0
6451.jpg,1,0,0,0,0,0,1
5801.jpg,0,1,0,0,0,0,0
4186.jpg,0,0,0,0,0,0,1
1062.jpg,0,0,1,0,1,0,0
10.jpg,0,0,0,0,0,0,1
6844.jpg,0,0,0,0,0,0,1
4595.jpg,1,0,0,0,0,0,1
4426.jpg,0,0,0,0,0,0,1
3694.jpg,0,1,0,0,0,0,0
486.jpg,0,1,0,0,0,0,0
2121.jpg,0,0,0,0,0,1,0
4547.jpg,0,1,0,0,0,0,1
952.jpg,0,0,0,0,0,0,0
5865.jpg,0,0,0,0,0,0,0
1774.jpg,0,0,0,0,1,0,0
4010.jpg,0,1,0,0,0,0,0
3196.jpg,0,0,0,0,0,0,1
516.jpg,0,0,0,0,1,0,0
3450.jpg,0,1,0,0,0,0,0
5836.jpg,0,0,0,0,0,0,0
7115.jpg,1,0,0,0,0,0,1
2148.jpg,0,0,0,0,0,1,0
5269.jpg,0,0,0,0,0,0,1
2674.jpg,0,0,0,0,0,1,0
4637.jpg,0,1,0,0,0,0,0
5709.jpg,0,0,0,0,0,0,1
6520.jpg,1,0,0,0,0,0,1
2515.jpg,0,0,0,0,0,0,1
5575.jpg,0,0,0,0,1,0,1
882.jpg,0,1,0,0,0,0,0
3587.jpg,0,1,0,0,0,1,0
8760.jpg,0,0,0,0,1,0,0
2552.jpg,0,0,0,0,0,0,1
4099.jpg,0,0,0,0,0,0,1
4231.jpg,0,0,0,0,0,0,0
399.jpg,0,0,0,0,0,0,1
4515.jpg,0,0,0,0,0,1,1
1936.jpg,0,0,0,0,1,0,1
973.jpg,1,0,0,0,0,0,0
2905.jpg,0,0,0,0,0,1,0
8235.jpg,0,0,1,0,0,0,0
3848.jpg,0,0,0,1,0,1,1
5948.jpg,0,1,0,0,0,0,0
4199.jpg,0,0,0,0,1,0,0
2524.jpg,0,1,0,0,0,1,0
4865.jpg,0,0,0,0,0,0,1
6084.jpg,0,0,0,0,1,0,0
8948.jpg,0,0,1,0,0,0,0
2770.jpg,0,0,0,0,0,0,1
3314.jpg,1,0,0,0,0,0,1
6751.jpg,0,0,0,0,0,0,1
5377.jpg,0,0,0,0,1,0,0
6764.jpg,0,1,0,0,0,0,0
2964.jpg,0,0,0,0,0,1,0
1264.jpg,0,0,0,0,1,0,0
4945.jpg,0,0,0,0,0,0,1
239.jpg,0,0,0,0,0,0,1
2969.jpg,0,0,0,0,0,1,0
8778.jpg,1,0,0,1,0,0,0
1427.jpg,0,0,1,0,0,0,0
8029.jpg,0,0,0,0,1,0,0
6196.jpg,1,0,0,0,0,0,1
434.jpg,0,1,0,0,0,0,0
3969.jpg,0,0,0,0,0,0,1
5643.jpg,0,1,0,0,0,0,0
7108.jpg,0,1,0,0,0,0,0
7425.jpg,0,1,0,0,0,0,0
4169.jpg,0,0,0,0,0,0,1
6382.jpg,1,0,0,0,0,0,1
1544.jpg,0,0,0,0,0,0,0
5003.jpg,0,0,0,0,0,0,1
2600.jpg,0,0,0,0,0,0,0
6712.jpg,0,0,0,0,0,0,1
4796.jpg,1,0,0,0,0,0,1
3076.jpg,0,1,0,0,0,0,0
5441.jpg,0,0,0,0,0,0,1
7429.jpg,1,0,0,0,0,0,1
8829.jpg,0,1,0,0,0,0,0
5944.jpg,0,0,0,0,0,0,1
1383.jpg,0,0,0,0,1,0,0
1503.jpg,0,0,0,0,1,0,0
8455.jpg,0,0,0,0,0,0,1
2379.jpg,0,0,0,0,0,1,0
2110.jpg,0,0,0,0,0,1,0
7911.jpg,0,0,0,0,1,0,0
4985.jpg,0,1,0,0,0,0,0
994.jpg,0,0,0,0,1,0,0
8105.jpg,0,0,1,0,0,0,0
2062.jpg,0,0,0,0,0,1,0
658.jpg,0,1,0,0,0,0,0
2819.jpg,0,0,0,0,0,0,1
6105.jpg,0,0,0,0,0,0,1
4217.jpg,0,1,0,0,0,0,0
8271.jpg,0,0,0,0,0,0,0
6962.jpg,1,0,0,0,0,0,1
8079.jpg,0,0,0,0,1,0,0
7385.jpg,1,0,0,0,0,0,1
4841.jpg,0,0,0,0,0,0,1
1979.jpg,0,0,0,0,0,0,0
2895.jpg,0,1,0,0,0,0,0
7774.jpg,0,0,0,0,0,0,0
2960.jpg,0,0,0,0,0,1,0
7936.jpg,0,0,1,0,0,0,0
3585.jpg,0,0,0,0,1,0,0
8757.jpg,0,0,0,0,0,0,1
3486.jpg,0,1,0,0,0,1,0
6177.jpg,0,0,0,0,0,0,1
1983.jpg,0,0,0,0,1,0,0
8314.jpg,0,0,0,0,0,0,1
4434.jpg,0,1,0,0,0,0,0
3540.jpg,0,1,0,1,0,0,0
7554.jpg,1,0,0,0,0,0,0
2821.jpg,0,0,0,0,0,1,0
5803.jpg,0,0,0,0,0,0,1
1093.jpg,0,0,0,0,1,0,0
2775.jpg,0,0,0,0,0,1,0
2385.jpg,0,0,0,0,1,0,0
5996.jpg,0,0,0,0,0,0,1
3643.jpg,0,1,0,0,0,0,0
8241.jpg,0,0,0,1,1,0,0
6484.jpg,0,1,0,0,1,0,0
7588.jpg,0,0,0,0,0,0,1
3888.jpg,0,0,1,0,0,0,0
8020.jpg,0,0,0,1,0,0,0
2896.jpg,0,0,0,0,0,0,0
4396.jpg,0,0,0,0,0,1,0
3673.jpg,0,0,0,0,0,1,0
5294.jpg,1,0,0,0,0,0,1
7860.jpg,0,0,1,0,0,0,0
3576.jpg,0,0,0,0,0,0,1
2987.jpg,0,1,0,0,0,0,0
1190.jpg,0,0,1,0,0,0,0
1889.jpg,0,1,0,0,0,0,0
30.jpg,0,0,0,0,0,0,1
708.jpg,0,0,0,0,0,0,0
3651.jpg,0,0,0,0,0,1,0
5211.jpg,0,1,0,0,0,0,0
3205.jpg,0,0,0,0,0,0,1
426.jpg,1,0,0,0,0,0,1
5490.jpg,0,0,0,0,0,0,1
6065.jpg,0,0,0,0,0,0,1
8721.jpg,0,0,0,0,0,0,1
4094.jpg,0,1,0,0,0,0,0
7361.jpg,0,0,0,0,1,0,0
133.jpg,0,0,0,0,0,0,1
2590.jpg,0,0,0,0,0,1,1
7731.jpg,0,0,0,0,1,0,0
8317.jpg,1,0,0,0,0,0,0
7066.jpg,1,0,0,0,0,0,0
6316.jpg,0,1,0,0,0,0,1
8178.jpg,0,0,0,1,0,0,0
4059.jpg,0,0,0,0,0,0,1
2122.jpg,0,1,0,0,0,0,0
3118.jpg,0,0,0,0,0,0,1
6436.jpg,0,0,0,0,1,0,1
2662.jpg,0,0,0,0,0,1,0
4710.jpg,0,0,0,0,0,0,1
5416.jpg,0,0,0,0,0,0,0
4538.jpg,0,1,0,0,0,0,1
6960.jpg,1,0,0,0,0,0,1
359.jpg,0,1,0,0,0,0,0
7264.jpg,0,0,0,0,0,0,0
443.jpg,0,0,0,0,1,0,0
633.jpg,0,0,0,0,1,0,0
1238.jpg,0,0,0,0,1,0,0
278.jpg,0,0,0,0,0,0,1
1360.jpg,0,1,0,0,1,0,0
5104.jpg,0,1,0,0,0,0,0
4732.jpg,0,1,0,0,0,0,0
6493.jpg,0,0,0,0,0,0,1
4138.jpg,0,1,0,0,0,0,0
8809.jpg,0,0,0,0,0,0,0
2201.jpg,0,0,0,0,0,1,1
6569.jpg,0,0,0,0,0,0,1
6120.jpg,1,0,0,0,0,0,1
7333.jpg,0,1,0,0,0,0,0
5056.jpg,0,0,0,0,0,0,1
3740.jpg,0,1,0,1,0,0,0
5137.jpg,0,0,0,0,0,0,1
4880.jpg,0,0,0,0,0,0,1
841.jpg,0,0,1,0,0,0,0
3253.jpg,0,1,0,0,0,1,0
2401.jpg,0,0,0,0,0,1,1
8542.jpg,0,0,0,0,1,0,0
1408.jpg,0,0,0,0,1,0,0
5871.jpg,0,0,0,0,0,0,1
7982.jpg,0,0,0,0,1,0,0
2993.jpg,0,0,0,0,0,1,0
4652.jpg,0,0,0,0,0,0,1
5017.jpg,0,1,0,0,0,0,0
8663.jpg,0,0,0,0,1,0,0
7071.jpg,0,0,0,0,1,0,0
120.jpg,0,1,0,0,0,0,1
4049.jpg,0,0,0,0,0,1,0
7055.jpg,1,0,0,0,0,0,1
1753.jpg,0,0,0,0,1,0,0
5797.jpg,0,0,0,0,0,0,0
1833.jpg,0,0,0,1,0,0,0
2537.jpg,0,0,0,0,0,0,1
2300.jpg,0,0,0,0,0,1,1
6400.jpg,1,0,0,0,0,0,1
3517.jpg,0,1,0,0,0,0,0
3762.jpg,0,1,0,0,0,1,0
5661.jpg,0,0,0,0,1,0,0
249.jpg,0,0,0,0,0,0,1
8633.jpg,0,0,1,0,0,0,0
5903.jpg,1,0,0,0,0,0,1
3309.jpg,0,1,0,0,0,0,0
6866.jpg,0,0,0,0,0,0,1
5382.jpg,0,0,0,0,0,0,1
1053.jpg,0,0,1,0,1,0,0
5237.jpg,0,0,0,0,0,0,1
7011.jpg,0,0,0,0,0,0,1
2758.jpg,0,0,0,0,0,0,1
8380.jpg,0,0,0,0,0,0,1
3555.jpg,0,0,0,0,0,1,0
6235.jpg,0,0,0,0,1,0,0
7125.jpg,0,0,1,0,0,0,0
5502.jpg,0,0,0,0,0,0,0
7036.jpg,1,0,0,0,0,0,1
3366.jpg,0,1,0,0,0,0,0
7105.jpg,1,0,0,0,0,0,0
900.jpg,1,0,0,0,0,0,0
1445.jpg,0,0,1,0,1,0,0
7141.jpg,0,0,0,0,0,0,1
8043.jpg,0,0,0,0,1,0,0
3004.jpg,0,0,0,0,0,1,0
3897.jpg,0,0,0,0,0,1,1
3763.jpg,0,1,0,0,0,1,0
7223.jpg,1,0,0,0,0,0,1
8928.jpg,0,0,0,0,0,0,0
6247.jpg,0,0,0,0,0,1,0
1815.jpg,0,0,0,0,1,0,0
3479.jpg,0,0,0,0,1,1,0
8820.jpg,0,0,0,0,0,0,0
1715.jpg,0,0,0,1,0,0,0
4997.jpg,0,0,0,0,0,0,1
8766.jpg,0,0,0,0,0,0,0
1059.jpg,1,0,0,0,1,0,0
609.jpg,0,0,0,0,0,0,0
7943.jpg,0,0,1,0,0,0,0
1.jpg,0,0,0,0,0,0,1
4377.jpg,0,1,0,0,0,0,0
7410.jpg,0,1,0,0,0,0,1
8736.jpg,0,0,1,0,0,0,0
3507.jpg,1,0,0,0,0,0,0
7315.jpg,0,0,0,0,1,0,0
5350.jpg,0,1,0,0,0,0,0
6521.jpg,0,0,0,0,0,0,1
7810.jpg,0,0,1,0,0,0,0
5548.jpg,0,0,0,0,0,0,1
7967.jpg,0,1,0,0,0,0,0
3407.jpg,0,1,0,0,0,0,0
1594.jpg,0,0,0,0,0,0,0
2886.jpg,0,0,0,0,0,1,0
6047.jpg,1,0,0,0,0,0,0
3602.jpg,0,1,0,0,0,0,0
3606.jpg,0,0,0,0,1,0,0
306.jpg,0,0,0,0,0,0,1
485.jpg,0,0,0,1,0,0,0
8225.jpg,0,1,0,0,0,0,0
3597.jpg,0,0,0,0,0,1,0
3786.jpg,0,1,0,0,0,0,0
758.jpg,1,0,0,0,0,0,0
7401.jpg,0,0,0,0,0,0,1
7092.jpg,0,0,0,0,0,0,1
3854.jpg,0,1,0,0,0,1,0
5598.jpg,1,0,0,0,0,0,0
4907.jpg,0,1,0,0,0,0,0
4674.jpg,0,0,0,0,1,0,0
8762.jpg,0,0,0,0,0,0,1
5305.jpg,0,1,0,0,0,0,1
4870.jpg,0,0,0,0,0,0,1
4701.jpg,1,0,0,0,0,0,0
1723.jpg,0,0,0,0,1,0,0
8409.jpg,0,0,0,0,1,0,0
6104.jpg,0,0,0,0,0,0,1
8215.jpg,0,0,1,0,1,0,0
3478.jpg,0,1,0,0,0,0,0
3655.jpg,0,1,0,0,0,0,0
3502.jpg,0,0,0,0,0,1,0
7437.jpg,1,0,0,0,0,0,1
6856.jpg,0,1,0,0,0,0,0
3934.jpg,0,0,0,0,0,1,0
1675.jpg,0,0,0,0,1,0,1
5218.jpg,0,0,0,0,0,0,1
5708.jpg,0,0,0,0,0,0,1
8511.jpg,0,0,0,0,1,0,0
7435.jpg,0,0,0,0,0,0,0
3460.jpg,0,0,0,0,0,0,1
906.jpg,0,0,0,0,0,0,1
1741.jpg,0,0,0,0,1,0,0
284.jpg,0,0,0,0,0,0,1
2545.jpg,0,0,0,0,0,0,1
6133.jpg,0,0,0,0,0,0,1
3503.jpg,0,0,0,0,0,1,0
4084.jpg,0,0,0,0,0,0,1
6006.jpg,0,0,0,0,1,0,0
8343.jpg,0,0,0,0,0,0,1
8220.jpg,0,0,1,0,0,0,0
8226.jpg,0,0,0,0,0,0,0
7940.jpg,0,0,0,0,0,0,0
6249.jpg,0,0,0,0,0,0,1
5769.jpg,0,0,0,0,0,0,1
7470.jpg,1,0,0,0,0,0,1
41.jpg,0,0,0,0,1,0,0
7084.jpg,0,0,0,0,1,0,0
7185.jpg,0,0,0,0,1,0,0
217.jpg,0,0,0,0,0,0,1
2884.jpg,0,0,0,0,0,0,1
6141.jpg,0,1,0,0,0,0,0
7964.jpg,0,0,1,0,0,0,0
2688.jpg,0,0,0,0,0,0,1
207.jpg,0,1,0,0,0,0,0
1137.jpg,1,0,0,0,0,0,0
7073.jpg,1,0,0,0,0,0,1
8281.jpg,0,0,0,0,1,0,0
7788.jpg,0,0,0,0,1,0,0
1119.jpg,0,0,0,0,1,0,0
6109.jpg,0,0,0,0,0,0,1
5388.jpg,0,0,0,0,0,0,1
1333.jpg,0,0,0,0,1,0,0
1709.jpg,0,0,0,0,0,0,0
8869.jpg,0,0,0,0,0,0,0
751.jpg,0,0,0,0,1,0,0
3272.jpg,0,0,0,0,0,0,1
8597.jpg,0,0,0,1,0,0,0
4188.jpg,0,1,0,0,0,0,0
6278.jpg,0,0,0,0,0,0,1
5467.jpg,0,0,0,0,0,0,1
1850.jpg,1,0,0,0,1,0,0
4273.jpg,0,0,0,0,1,0,0
4020.jpg,0,1,0,0,0,0,1
1398.jpg,1,0,0,0,0,0,0
6289.jpg,1,0,0,0,0,0,1
2556.jpg,0,0,0,0,0,1,0
3409.jpg,0,0,0,0,0,0,1
8015.jpg,0,0,0,0,1,0,0
2361.jpg,0,0,0,0,1,0,0
6936.jpg,0,0,0,0,0,0,0
4498.jpg,0,1,0,0,0,0,0
2745.jpg,0,1,0,0,0,0,0
785.jpg,0,0,0,0,0,0,0
1022.jpg,0,0,0,0,1,0,0
7214.jpg,0,0,0,0,0,0,1
6268.jpg,0,0,0,0,0,0,1
4131.jpg,0,1,0,0,0,0,1
3909.jpg,0,0,0,0,0,1,0
6789.jpg,1,0,0,0,0,0,0
4851.jpg,1,0,0,0,0,0,1
42.jpg,0,1,0,0,0,0,1
7491.jpg,1,0,0,0,0,0,1
8099.jpg,0,0,0,0,0,0,1
5878.jpg,0,0,0,0,0,0,1
8325.jpg,0,0,1,0,0,0,0
3081.jpg,0,0,0,0,1,0,0
7096.jpg,1,0,0,0,0,0,1
369.jpg,0,0,0,0,0,0,1
8130.jpg,0,0,1,0,0,0,0
7402.jpg,1,0,0,0,0,0,1
6352.jpg,1,0,0,0,0,0,1
4395.jpg,0,0,0,0,0,0,1
5786.jpg,0,0,0,0,1,0,0
3742.jpg,0,0,0,0,0,1,0
2265.jpg,0,0,0,0,0,0,0
3346.jpg,1,0,0,0,0,0,1
3120.jpg,0,1,0,0,0,1,0
7075.jpg,0,0,0,0,1,0,0
833.jpg,0,0,1,0,0,0,0
158.jpg,0,1,0,0,0,0,1
3106.jpg,0,0,0,0,1,0,0
8104.jpg,0,0,1,0,0,0,0
8476.jpg,0,1,0,0,0,0,0
5686.jpg,0,1,0,0,0,0,0
6721.jpg,0,0,0,0,0,0,0
1947.jpg,0,0,1,0,0,0,0
8524.jpg,0,0,1,0,1,0,0
7482.jpg,1,0,0,0,0,0,1
8578.jpg,0,0,0,0,1,0,0
6514.jpg,0,0,0,0,0,0,1
336.jpg,0,0,0,0,1,0,0
2540.jpg,0,0,0,0,0,0,1
390.jpg,1,0,0,0,0,0,0
3986.jpg,0,1,0,1,0,0,0
6470.jpg,0,0,0,0,1,0,0
2489.jpg,0,0,0,0,0,1,1
1725.jpg,0,0,0,0,0,0,1
7525.jpg,0,0,0,0,0,0,0
6678.jpg,0,0,0,0,0,0,1
4243.jpg,0,1,0,0,0,0,0
8356.jpg,0,1,0,0,0,0,0
5753.jpg,0,0,0,0,0,0,1
7134.jpg,1,0,0,0,0,0,1
5626.jpg,0,1,0,0,0,0,0
2681.jpg,0,0,0,0,0,0,1
2580.jpg,0,0,0,0,0,1,0
8988.jpg,0,0,1,0,1,0,0
4484.jpg,0,0,0,0,0,0,1
1987.jpg,0,0,0,0,1,0,0
2633.jpg,0,1,0,0,0,0,1
5077.jpg,0,1,0,0,0,0,1
2752.jpg,0,0,0,0,0,1,0
2230.jpg,0,0,0,0,0,0,1
612.jpg,0,0,0,0,0,0,1
1283.jpg,0,0,0,0,0,0,0
1246.jpg,0,0,0,1,0,0,0
5170.jpg,0,0,0,0,0,0,1
1066.jpg,0,0,0,0,1,0,0
657.jpg,0,0,1,0,0,0,0
5066.jpg,0,0,0,0,0,0,1
575.jpg,0,0,0,1,0,0,0
7370.jpg,0,0,0,0,0,0,1
5368.jpg,0,0,0,0,1,0,0
907.jpg,0,0,0,0,1,0,0
5010.jpg,1,0,0,0,0,0,1
3550.jpg,0,0,0,0,0,0,0
6812.jpg,0,0,0,0,1,0,1
2482.jpg,0,0,0,0,0,1,1
1501.jpg,0,0,0,0,1,0,0
7617.jpg,0,0,0,0,1,0,0
4593.jpg,0,1,0,0,0,0,0
6604.jpg,0,0,0,0,0,1,0
6.jpg,0,0,0,0,1,0,0
6420.jpg,0,0,0,0,1,0,0
2584.jpg,0,0,0,0,0,1,0
761.jpg,0,1,0,0,0,0,0
2644.jpg,0,1,0,0,0,1,0
6847.jpg,0,1,0,0,0,0,0
181.jpg,0,0,0,0,0,0,1
1363.jpg,1,0,0,0,0,0,0
7373.jpg,0,0,0,0,0,0,1
184.jpg,0,0,1,0,0,0,1
7923.jpg,0,0,0,0,0,0,0
3956.jpg,0,1,0,0,0,1,0
3212.jpg,0,0,0,0,1,1,0
693.jpg,0,0,0,0,0,0,1
1832.jpg,1,0,0,0,1,0,0
7675.jpg,0,0,0,0,1,0,0
